score;text;klasifikasi
1;video hacker bjorka ditangkap dirumahnya di madiun oleh tim cyber polri selengkapnya madiun eko kuntadhi keisya dudung farhan islam muhammad agung hidayatullah;Positif
1;siapa jim geovedi dituduh rekan kerja bjorka trending di twitter hari ini;Positif
1;lu boleh ga percaya mubahalah tapi kami yakin suatu hari nanti dia akan mendatanganimu sudah lihat yang terjadi dengan eko kuntadhi itu mubahalah bereaksi;Positif
1;kalian percaya bjorka orang madiun;Positif
1;tertawa;Positif
1;kirim link telenya bang;Positif
1;kalian sibuk dengan aku sibuk menjadi anak bangsa yang belajar nft lalu di jual di opensea walaupun tidak laku give half of your support for every work of mine that struggles in the field of nft;Positif
1;lowongan kerja rekrutmen eksternal tingkat slta d d s pt kereta api indonesia persero tahun tags;Positif
1;rekomendasi gelang batu simple tapi kece a thread tags ceo tbk termuda nabila haikal face id seonho;Positif
1;sudah terdeteksi mantap;Positif
1;dress cocok buat kondangan nihh masalah harga aman di kantong kokk beli nya disinii;Positif
1;gtu ya;Positif
1;ngantongin rb triliun aja bisa ilangapalagi ngantongin;Positif
1;mulai kelihatan hilalnya;Positif
1;yang sabar ya dik kadang emang gitu tong kosong nyaring bunyinya;Positif
1;video bjorka yang berdurasi detik ini menuai banyak tanggapan dari warganet bjorka meminta keadilan kepada presiden jokowi;Positif
1;karna fanik ya dok jadi sekarang pejabat pada ga enak apaapa ini dok;Positif
1;pertanyaannya si desi daftar pake nik dan kk siapa ya kan satu ktp dibatas nomor;Positif
1;baru aja mau liat eh akun sudah di tangguhkan;Positif
1;gw yakin bjorka ini bkan orang asing dari gaya b inggris nya jga ke indoaan banget;Positif
1;wkwkwkw opposite aja ga ketangkep apalagi ini tier gold mikir;Positif
1;spoiler kutipannya menyebutkan tentang presiden ri ke soeharto tidak jelas kemudian naskah asli supersemar karena beberapa tahun kemudian setelah perpindahan kekuasaan naskah asli surat ini dinyatakan hilang;Positif
1;bisa minta tolong nomor pacarku tahun trims;Positif
1;loo yg punya negara ini kan gua suka dong begitulah kira ungkapan dalam hatinya;Positif
1;cepat banget ilangnya;Positif
1;perasaan case nya ini org problematik sebelum adanya bjorka rame woro woro manasin publik deh tp lo liat dah spek nya aja kaga banget buat jd menteri masih banyak ko org kompeten yg harusnya ada diposisi itu bukan lulusan sarjana ekonomi yg baca kodingan aja kaga paham;Positif
1;panjang nya jenggot tdk menjamin panjang nya akal;Positif
1;siap sir kami tunggu kembali mu;Positif
1;sempat hilang kini akun twitter dan telegram bjorka muncul kembali dan doxing sejumlah nama besar;Positif
1;kwkwkwk welcome back;Positif
1;pala bapak kau backakun fake buatan buzzerp;Positif
1;ku yakin kak dia orang terbaik;Positif
1;wkwkwk rame ini;Positif
1;madu hutan murni yang terjaga kemurniannya;Positif
1;semenjak akun bjorka tumbang mendadak banyak bjorka kw mulai kw sampe kw ini persis sama dgn akun kang cendol yg tumbang dan digantikan akun yg mirip tapi dicurigai sebagai cepu;Positif
1;siapakah yg sebenarnya;Positif
1;pada pertemuan hari ini meminta relawan untuk mengawal program dan warisan pemerintahannya agar dapat dilanjutkan oleh penggantinya di pemilu;Positif
1;alhamdulillah g vaksin ayoo rakyat bangun doong kita cm dibohongin;Positif
1;how about opm organisasi papua merdeka;Positif
1;jadi sasaran hacker begini respons dan penjelasan tni ad;Positif
1;pendaftaran kartu prakerja gelombang baru saja dibuka buruan daftar dan login di;Positif
1;bisa aja ente;Positif
1;kepala dinas penerangan tni ad kadispenad brigjen hamim tohari mengungkapkan akun twitter resmi milik tni ad dibajak pinguin;Positif
1;hayo telanjangin ajah bro gaskeun;Positif
1;bener harusnya belajar dari pengalaman;Positif
1;dibayar brp bang jd buzzer;Positif
1;bjorkanism ditake down sama tweeter tapi banyak lahir cebong cebong bjor utk mengekor ketenarannya;Positif
1;baru muncul udah op banget;Positif
1;karena mereka lebih ketar ketir sama hacker ketimbang rakyat wkwk apa kita harus buat mereka ketar ketir juga ya dengan meneror rumah mereka nomor tlp mereka yg di bantu krna jasa bjorka juga;Positif
1;baru buat akun bang hehee;Positif
1;di baca aja twit nya ngab;Positif
1;masak sih cowok tito berkucupan dg cewek fadil yang benar aja kamu;Positif
1;mana sanggup si;Positif
1;join tele nya om biar ga salah atau check link;Positif
1;iya oke;Positif
1;kok aku langsung kagum sm;Positif
1;udah di leak tuh anis di telegram sama bpk tito tuh;Positif
1;cara cek status penerima bsu kemnaker bagi buruh melalui bpjs ketenagakerjaan klik linknya di sini;Positif
1;alhamdulillah tags;Positif
1;boleh minta ga nder;Positif
1;ethereal bisnis real yang profit nya tiap hari;Positif
1;garda terdepan nakes malah diminta sampai booster ke;Positif
1;mungkin capek ini ada es teh diminum dulu yuk biar seger;Positif
1;langsung colok kabel ke jantung bisa sedot giga itungan detik;Positif
1;user hotbit senasib pembahasan disini;Positif
1;indikasinya surveynya asal tayang;Positif
1;di jual tuhsurat presiden aj di jual yakali data kita g;Positif
1;memang pintar membuat berbagai macam skenario yg menyudutkan pihak laininilah kelebihannya;Positif
1;berdasarkan kodenya vak cuma vitamin ya dok;Positif
1;ratusan atlet dari berbagai daerah ikuti temanggung bmx bupati cup selengkapnya;Positif
1;di beberapa negara eropa bahkan tetangga singapore sekilas gua baca di web resmi pemerintahan dan layanan publik mereka udah pake identitas digital juga cmiiw;Positif
1;masih nih gais k dapet pcs kaos panjang kapan lagiii yu di co tag bjorka senin kasus sambo munir heker ltmpt;Positif
1;tanya pak rt aja;Positif
1;jhony g plate mundur digantikan otto toto sugiri pemilik pt dcii ahli it nomor;Positif
1;kaya akun bjorkanism gembokan aja smpe dibikin thread;Positif
1;bingung mau ngapain dukung apa dukung petinggi negara;Positif
1;good job bjorka seluruh netizen indonesia mendukung mu brother;Positif
1;inspirasi dress pesta bisa gaya belinya disini suga hyung tulus utamakan rakyat apel pagi;Positif
1;berani mahasiswa aksi;Positif
1;akun asli masih ditangguhkan;Positif
1;akun palsu yg asli akunnya masih ditangguhkan;Positif
1;lihat video ku;Positif
1;situasi sekarang membuat inget v for vendetta;Positif
1;siapa bro dalang di dalam pembunuhan munir;Positif
1;ya bgus lah cibay;Positif
1;ini yg asli;Positif
1;follback bisa kali;Positif
1;misal nih ya bang rumah ente di jaga satpam tp satpam ente kerja nya gak bener tidur terus ngabisin duit rokok doang terus karena kerja satpamnya gak bener rumah ente kemalingan kira kira ente mau nyalahin malingnya apa satpamnya;Positif
1;tanggapan denny siregar usai disentil hacker bjorka singgung habib rizieq dan anies baswedan;Positif
1;mgkn ad orang dalam haha;Positif
1;gak cuma menterinya aja tapi juga puan dll join grup telenya aja buat update info lainnya;Positif
1;gw jg seneng sih pak btw dibayar berapa lu ampe jd buzzer pemerintah gini;Positif
1;nnjjjirr ne manusia ideot;Positif
1;lebih cocok mrbison dari street fighter sih kan sama jendral;Positif
1;udh udh bjorkanism udh buat akun baru;Positif
1;beberapa hari selepas membocorkan berbagai data dan dokumen milik pemerintah indonesia akun twitter bjorka menjadi perbincangan publik bjorka mempublikasikan suratsurat yang dikirim bin kepada presiden jokowi;Positif
1;temen gue di polad kerja nya banyak di perusahan cuy;Positif
1;bjorka udah kek bigmouse aja;Positif
1;emang gbl k si lu bjorka yg real nism sedangkan itu nesm pikir dan fokus dulu buat twiit biar gk nampak tololnya ini akun aslinya bedain sendiri punya siapa yg lu screenshoot;Positif
1;danaslot hadir untuk memberikan momen menyenangkan dengan game tergacor kami lihat semuanya di sini dan mainkan hari ini juga dan raih kemenangan anda;Positif
1;cepett taq senin presiden jokowi ngepep;Positif
1;bjorka ini korban dindukcapil mau bikin akta kelahiran nama orangtuanya beda antara surat nikah sama di ktp sama di ijazah;Positif
1;heleh lo mau ganjar yang naik presiden dengan mulus;Positif
1;kan udah dikasih anggaran tryliunan abgku;Positif
1;skechers pop ups women's sandals rose ysego kasus sambo bjorka;Positif
1;nungguin bjorkanism eksis lagi sama kaya nungguin kasus sambo kelar atau nungguin debut di amerika gak sih;Positif
1;hi aku cuma mau nawarin ini bisa dapet uang kak;Positif
1;ditangguhkan tu kenapa ya ngab;Positif
1;rekomendasi kemeja atasan wanita bjorka senin sarapan munir artism exhibition;Positif
1;wkwk you'll reap what you sow eh kepo boleh gmn hasilnya;Positif
1;akun baru resmi kang bjorka;Positif
1;orang wonogiri jualan bakso;Positif
1;wkwkwk monyettt;Positif
1;gw jg gini wkwkwk;Positif
1;kenapa telur ayam pas masih diperut ayam gk pecah padahal kebanting didalem tolong dicek;Positif
1;yg punya datanya spill dong;Positif
1;mau registrasi kartu masih bisa kan ya mbak;Positif
1;makasih bang;Positif
1;asik nih;Positif
1;spill tele nya kak mau join;Positif
1;wkwkwk anyink;Positif
1;bang ada di mari wkwkwk;Positif
1;baru belajar jadi hacker;Positif
1;sih nunggu update sek ning telegram;Positif
1;opsi partai nya sedikit buat non islam;Positif
1;dia hacker beneran pemerintah takut akhirnya lapor twitter degh;Positif
1;ya abisnya caper bgt heker ko main telegram;Positif
1;aanjirt padahal baru banget bikin ga si;Positif
1;bjorka sokin ngopi kita pondok kelapa;Positif
1;asli;Positif
1;coba miskol nomornya yuk;Positif
1;belum ngopi pke kopiko jdi blio blm bisa jawab;Positif
1;ada yang kangen sama makanan jajanan jadul masa sd aku ada rekomendasi toko yang jual jajanan sd lengkapppp bgt cuss kepoin sekalian nostalgia xixixi;Positif
1;amin doa yang sama ya kak;Positif
1;bjorkanism di telegram sudah hilang hmm diciduk ayah kali ya;Positif
1;beneran di tangguhkan;Positif
1;hallo yang di daerahnya ada jaringan id ketika menghidupkan wifi bisa nih dipake lumayan internetan free violet tokopedia shopee bukalapak itemku;Positif
1;ya juga sih;Positif
1;hp nya banyak amat yak;Positif
1;hacker internasional wkwkwk;Positif
1;legend walau sejenak tapi kehadirannya bisa menghangatkan suasana;Positif
1;ya allah cape jelasin akutuh;Positif
1;hallo;Positif
1;bjorkanism suka nonton ini enggak ya;Positif
1;konsisten bohongnyaa ya;Positif
1;mampos wkwkwk;Positif
1;akun langsung di tangguhkan;Positif
1;padahal gue tadi baru searching masih ada tuh akun eh beberapa jam kemudian udah kesuspend aja untung gue masih punya ss an isi twt si bjorka itu;Positif
1;deket rumah saya di kebagusan;Positif
1;walaaah sus acc si bjorkanism wkwkwk licik bgt anjir;Positif
1;iya ini ribu dalam hari;Positif
1;hilang langsung akun bjorkanism;Positif
1;hidanicup kemana aja;Positif
1;cari aja bjorkanism pasti muncul;Positif
1;hahaha kopi jahe ya;Positif
1;aku jawab buat mas nya yg bilang duit rakyat di pake nakes buat maksa masy;Positif
1;wkwkwk bagus tuh yg penting darah tdk terkontaminasi fucksin;Positif
1;wkwkwk waktu buat akum twitter pake email siapa dia;Positif
1;kenapa yg vocal n berani selalu dibuat kyk gini oleh twiter ya;Positif
1;jadi ini tindakan mereka;Positif
1;kang ronda temlen sambil bw pentungan;Positif
1;ini rb follower dalam hari;Positif
1;tukang surpey kaya gini mahminta surpey pekerjaan pelacur lonte jadi pekerjaan halal juga bisa mereka bikin surpeynya;Positif
1;bjorka mau panjat sosial;Positif
1;bjorka nama akun medsos ny pasti bjorkanism pke s bkn pake z;Positif
1;update terbaru akun bjorka hilang ckckck;Positif
1;ini cuma ujian buat diri kamu jalani dengan sabar ujian yang sedang kamu hadapi;Positif
1;oh tinggal ganti nama aja menjadi;Positif
1;habis ngetwit pangeran keknya;Positif
1;dari senyumnya sepertinya biasa aja lebih berkesan merayakan ulang tahun di;Positif
1;hooh kenapa ya;Positif
1;udh nyampe an k ya folowernya;Positif
1;ini cuma ujian semoga bisa kamu lalui dengan kesabaran;Positif
1;ngopi;Positif
1;ngapain juga bjorka ngurusin elu emang lu siapa punya power apa di indonesia ini;Positif
1;entahlah kemunculan bjorka ini lebih banyak membawa dampak positif atau negatif semoga kasus pencurian data ini segera terselesaikan;Positif
1;wkwkwk sejalan seirama;Positif
1;beuhh gak ajak;Positif
1;setelah johnny plate giliran puan maharani ikut 'dicubit' bjorka karena berpesta di tengah kenaikan harga bbm;Positif
1;akun sekelas kang saja mungkin sudah biasa suspendtentu juga sama dengan tapi prof bilang buat akun semudah membuat eamail;Positif
1;gak lah kami rakyat yg yakin sambo ngehoax juga percaya si bjorka itu juga ngehoax;Positif
1;statement lu gokil broh jadi pen ketawa;Positif
1;hooh mas dee asli nganjuk tonggoku iku omah e cedek pertigaan;Positif
1;ternyata dibabat sama ckckck;Positif
1;temenku ga vaksin aja punya kartu vaksinnya nembak di petugas;Positif
1;gak yakin juga supersemar bakal disimpan online;Positif
1;kirim pakek virtex;Positif
1;bjorka pasti balik bany cuma acount aja di tangguhkan tunggu kejutan berikut nya cepat kembali;Positif
1;lanjutkan;Positif
1;bjorka itu sesungguhnya orang asli bekasi;Positif
1;responnya cepet beutga mau malu lebih lama;Positif
1;oalah begituuu thank you kak infonya;Positif
1;akun langsung ditangguhkan;Positif
1;kang konter full senyum dapet nik ama nokk gratisan;Positif
1;ada brpa juta org yg demo mas bro paling cuma atw dr juta rakyat indonesia itupun klo ada tp sy yakin tdk sebanyak itulah jt x jt;Positif
1;perlu di naturalisasi nih gantiin lu'ut binsar pangaribuan wkwkwkwk;Positif
1;yg lain tinggal nunggu giliran;Positif
1;semudah membuat email baru;Positif
1;setujuuuu sekalian kapan rilis survey masyarakat indonesia pengen jokowi jadi raja seumur hidup;Positif
1;kirim virtex ah;Positif
1;pasti nya di suspendgak heran sm negeri konoha;Positif
1;yg di surve pasti yg dapat kartu dan bansos;Positif
1;babik emang akun bjorka mereka benamkan finally oligarchs are starting to show their fangs damn it;Positif
1;wkwk cupu maen blok kirain keras;Positif
1;baru stalking pas di refresh lgsung hilang wkwk;Positif
1;lupa ingatan jga bs;Positif
1;nanggung amat bikin lah;Positif
1;di neraka kelak perut burhan muhtadi menjadi sumber keluarnya api makan uang tiputipu berkedok ilmu;Positif
1;berarti mereka juga engga serumah sudah bang;Positif
1;yah disuspend ga asik nih;Positif
1;desss masih kalah hebat akun sama pemilik twitter;Positif
1;bagai mana ini menurut;Positif
1;tambah lgi buka kasus;Positif
1;goa lu kira dalam goa ada sinyal goa bapak lu kali dapat sinyal;Positif
1;true gosah enggres ab wong orang lokal aja kok kenal densi pulak paling satu sirkelan sama buzzer m mui dki;Positif
1;padahal baru banget stalk tadi siang proud of him;Positif
1;kapan mampir ke solo mas bjork;Positif
1;woh bener dalam hitungan menit;Positif
1;wkwkwk itu malah dia membuka kualitasnya kalo cuman kelas kecamatan haccker beneran emang mau di request wkwkwk macem lagu aja di request gokil;Positif
1;hahahaha takut banget;Positif
1;lanjutkan bjorka;Positif
1;pantes bumn ga jelas wong mentri nya kampanye mulu;Positif
1;pesta ditengah penderitaan rakyat inikah capres idaman;Positif
1;kreatif;Positif
1;gak peka emang;Positif
1;udah bang udah bang ancur negaranya wkwkwk;Positif
1;klo lu mau tau hrsfpi bisa dateng langsung ke petamburan jakarta megamendung bogor;Positif
1;bjorka bisa bocorin resep krabby patty ga pliss aku pgn bgt;Positif
1;kayak tuhan langsung bantu ente aja kalo ente susah;Positif
1;bang deface web polri bisa ga ga bisa ya;Positif
1;asik banget ngikutin bjorkanism;Positif
1;ga sekalian kirim cod dildo;Positif
1;lezgoo jajan yutubnyaa langsung proses cek testi klik hashtag di bio;Positif
1;langsung hack aja bang dpr nya;Positif
1;hacker nyuruh 'join the protest in the surface web' aja rasanya udah aneh;Positif
1;ini org bountynya berapa milyar berry ya;Positif
1;gw liat bjorka orang yg sering di depan komputer dan jarang keluar rumah dan jarang berbaur dengan warga sekitar;Positif
1;ini yg ditunggu;Positif
1;sini kak beli diaku youtube premium bulan aktif sampai januari kak order lewat dmwa ya kak cuma k payment via gopaydanaspayovo fast respon klik link whatsapp;Positif
